aliasName,dir,lineNum,functionName,functionScope,userPoints: (positionNum; lineNum; column) instruction_content,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2,arch/x86/events/intel/core.c,3018,intel_get_event_constraints,3015-3039,"(0;3031;20)   %weight = getelementptr inbounds %struct.event_constraint, %struct.event_constraint* %retval.0.i, i64 0, i32 3, !dbg !10377617","(0;0;0)   %c2.0 = phi %struct.event_constraint* [ %0, %if.end ], [ %retval.0.i, %__intel_get_event_constraints.exit ], !dbg !10377417","(0;3030;27)   %arraydecay22 = getelementptr inbounds %struct.event_constraint, %struct.event_constraint* %retval.0.i, i64 0, i32 0, i32 0, i64 0, !dbg !10377604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2,arch/x86/events/intel/core.c,3018,intel_get_event_constraints,3015-3039,"(0;3031;20)   %weight = getelementptr inbounds %struct.event_constraint, %struct.event_constraint* %retval.0.i, i64 0, i32 3, !dbg !10377617","(0;0;0)   %c2.0 = phi %struct.event_constraint* [ %0, %if.end ], [ %retval.0.i, %__intel_get_event_constraints.exit ], !dbg !10377417","(0;3030;27)   %arraydecay22 = getelementptr inbounds %struct.event_constraint, %struct.event_constraint* %retval.0.i, i64 0, i32 0, i32 0, i64 0, !dbg !10377604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1,arch/x86/events/intel/core.c,3018,intel_get_event_constraints,3015-3039,"(0;3030;15)   %arraydecay = getelementptr inbounds %struct.event_constraint, %struct.event_constraint* %0, i64 0, i32 0, i32 0, i64 0, !dbg !10377603","(0;3029;10)   %flags = getelementptr inbounds %struct.event_constraint, %struct.event_constraint* %0, i64 0, i32 5, !dbg !10377590","(0;3031;7)   %weight23 = getelementptr inbounds %struct.event_constraint, %struct.event_constraint* %0, i64 0, i32 3, !dbg !10377618","(0;0;0)   %c2.0 = phi %struct.event_constraint* [ %0, %if.end ], [ %retval.0.i, %__intel_get_event_constraints.exit ], !dbg !10377417","(0;3028;6)   %tobool.not = icmp eq %struct.event_constraint* %0, null, !dbg !10377588",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dst,./include/linux/bitmap.h,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
src,./include/linux/bitmap.h,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nr,arch/x86/events/intel/core.c,3359,core_guest_get_msrs,3359-3384,"(0;3383;6)   store i32 %.lcssa, i32* %nr, align 4, !dbg !10377491",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x86_pmuin arch/x86/events/intel/core.c:3383,_pmuin arch/x86/events/intel/core.c,3383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds,arch/x86/events/intel/ds.c,1787,intel_pmu_drain_pebs_nhm,1784-1896,"(0;1798;54)   %pebs_buffer_base = getelementptr inbounds %struct.debug_store, %struct.debug_store* %2, i64 0, i32 4, !dbg !10377457","(0;1799;53)   %pebs_index = getelementptr inbounds %struct.debug_store, %struct.debug_store* %2, i64 0, i32 5, !dbg !10377459",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cpuc,arch/x86/events/intel/ds.c,1786,intel_pmu_drain_pebs_nhm,1784-1896,"(0;1778;11)   %arrayidx.i = getelementptr %struct.cpu_hw_events, %struct.cpu_hw_events* %1, i64 0, i32 0, i64 %idxprom.i, !dbg !10377499","(0;1777;2)   %pebs_enabled.i = getelementptr inbounds %struct.cpu_hw_events, %struct.cpu_hw_events* %1, i64 0, i32 17, !dbg !10377494","(0;1875;11)   %arrayidx110 = getelementptr %struct.cpu_hw_events, %struct.cpu_hw_events* %1, i64 0, i32 0, i64 %idxprom96, !dbg !10377575","(0;1787;33)   %ds2 = getelementptr inbounds %struct.cpu_hw_events, %struct.cpu_hw_events* %1, i64 0, i32 14, !dbg !10377447","(0;0;0)   %pebs_enabled = getelementptr inbounds %struct.cpu_hw_events, %struct.cpu_hw_events* %1, i64 0, i32 17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds,arch/x86/events/intel/ds.c,1902,intel_pmu_drain_pebs_icl,1898-1950,"(0;1911;49)   %pebs_buffer_base = getelementptr inbounds %struct.debug_store, %struct.debug_store* %3, i64 0, i32 4, !dbg !10377452","(0;1912;48)   %pebs_index = getelementptr inbounds %struct.debug_store, %struct.debug_store* %3, i64 0, i32 5, !dbg !10377454",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cpuc,arch/x86/events/intel/ds.c,1901,intel_pmu_drain_pebs_icl,1898-1950,"(0;1778;11)   %arrayidx.i = getelementptr %struct.cpu_hw_events, %struct.cpu_hw_events* %2, i64 0, i32 0, i64 %idxprom.i, !dbg !10377488","(0;1777;2)   %pebs_enabled.i = getelementptr inbounds %struct.cpu_hw_events, %struct.cpu_hw_events* %2, i64 0, i32 17, !dbg !10377483","(0;1939;11)   %arrayidx45 = getelementptr %struct.cpu_hw_events, %struct.cpu_hw_events* %2, i64 0, i32 0, i64 %idxprom37, !dbg !10377536","(0;1902;33)   %ds2 = getelementptr inbounds %struct.cpu_hw_events, %struct.cpu_hw_events* %2, i64 0, i32 14, !dbg !10377446","(0;0;0)   %pebs_enabled = getelementptr inbounds %struct.cpu_hw_events, %struct.cpu_hw_events* %2, i64 0, i32 17","(0;0;0)   %pebs_record_size = getelementptr inbounds %struct.cpu_hw_events, %struct.cpu_hw_events* %2, i64 0, i32 22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*eax,./arch/x86/include/asm/processor.h,603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
op,./arch/x86/include/asm/processor.h,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*ecx,./arch/x86/include/asm/processor.h,604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
count,./arch/x86/include/asm/processor.h,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event,arch/x86/events/intel/pt.c,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p,./include/linux/compiler.h,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ctl,arch/x86/events/intel/pt.c,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p,./include/linux/compiler.h,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pt,arch/x86/events/intel/pt.c,1378,pt_event_stop,1376-1414,"(0;1409;15)   %47 = getelementptr inbounds %struct.pt, %struct.pt* %1, i64 0, i32 0, i32 5, !dbg !10377793","(0;1399;7)   %event10 = getelementptr inbounds %struct.pt, %struct.pt* %1, i64 0, i32 0, i32 0, !dbg !10377599","(0;1384;2)   %handle_nmi = getelementptr inbounds %struct.pt, %struct.pt* %1, i64 0, i32 2, !dbg !10377442","(0;1394;45)   %handle = getelementptr inbounds %struct.pt, %struct.pt* %1, i64 0, i32 0, !dbg !10377593","(0;1404;3)   tail call fastcc void @pt_handle_status(%struct.pt* %1) #98, !dbg !10377677",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p,./include/linux/compiler.h,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pt,arch/x86/events/intel/pt.c,471,pt_config,469-508,"(0;504;6)   %vmx_on = getelementptr inbounds %struct.pt, %struct.pt* %1, i64 0, i32 3, !dbg !10377503","(0;505;29)   %handle = getelementptr inbounds %struct.pt, %struct.pt* %1, i64 0, i32 0, !dbg !10377523",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p,./include/linux/compiler.h,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pt,arch/x86/events/intel/pt.c,1307,intel_pt_handle_vmx,1305-1338,"(0;1328;21)   %event11 = getelementptr inbounds %struct.pt, %struct.pt* %1, i64 0, i32 0, i32 0, !dbg !10377479","(0;1322;2)   %vmx_on = getelementptr inbounds %struct.pt, %struct.pt* %1, i64 0, i32 3, !dbg !10377466","(0;1328;14)   %handle = getelementptr inbounds %struct.pt, %struct.pt* %1, i64 0, i32 0, !dbg !10377483",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p,./include/linux/compiler.h,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pt,arch/x86/events/intel/pt.c,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p,./include/linux/compiler.h,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pt,arch/x86/events/intel/pt.c,1253,intel_pt_interrupt,1251-1303,"(0;1291;43)   %45 = getelementptr inbounds %struct.pt, %struct.pt* %1, i64 0, i32 0, i32 5, !dbg !10377779","(0;1255;40)   %event2 = getelementptr inbounds %struct.pt, %struct.pt* %1, i64 0, i32 0, i32 0, !dbg !10377435","(0;1255;33)   %handle = getelementptr inbounds %struct.pt, %struct.pt* %1, i64 0, i32 0, !dbg !10377434","(0;1262;7)   %handle_nmi = getelementptr inbounds %struct.pt, %struct.pt* %1, i64 0, i32 2, !dbg !10377436","(0;1276;2)   tail call fastcc void @pt_handle_status(%struct.pt* %1) #98, !dbg !10377654",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p,./include/linux/compiler.h,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uncore_pci_uncores,arch/x86/events/intel/uncore.c,1090,uncore_pci_init,1078-1112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
types,arch/x86/events/intel/uncore.c,936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uncore_msr_uncores,arch/x86/events/intel/uncore.c,1328,uncore_cpu_init,1324-1340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
types,arch/x86/events/intel/uncore.c,936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
types,arch/x86/events/intel/uncore.c,1344,uncore_mmio_init,1342-1361,"(0;0;0)   %types.019 = phi %struct.intel_uncore_type** [ %incdec.ptr, %for.cond ], [ %0, %uncore_types_init.exit ]","(0;0;0)   %types.addr.08.i = phi %struct.intel_uncore_type** [ %incdec.ptr.i, %for.cond.i ], [ %0, %entry ]","(0;1351;9)   %.pre = load %struct.intel_uncore_type*, %struct.intel_uncore_type** %0, align 8, !dbg !10377434","(0;940;9)   %1 = load %struct.intel_uncore_type*, %struct.intel_uncore_type** %0, align 8, !dbg !10377422",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uncore_mmio_uncores,arch/x86/events/intel/uncore.c,1344,uncore_mmio_init,1342-1361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uncore_msr_uncores,arch/x86/events/intel/uncore.c,1294,uncore_event_cpu_online,1271-1297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uncores,arch/x86/events/intel/uncore.c,1155,uncore_change_context,1155-1160,"(0;0;0)   %uncores.addr.04 = phi %struct.intel_uncore_type** [ %uncores, %for.body.lr.ph ], [ %incdec.ptr, %uncore_change_type_ctx.exit ]","(0;1158;9)   %0 = load %struct.intel_uncore_type*, %struct.intel_uncore_type** %uncores, align 8, !dbg !10377414",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uncore_msr_uncores,arch/x86/events/intel/uncore.c,1203,uncore_event_cpu_offline,1180-1205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
types,arch/x86/events/intel/uncore.c,1162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uncore_mmio_uncores,arch/x86/events/intel/uncore.c,1204,uncore_event_cpu_offline,1180-1205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
types,arch/x86/events/intel/uncore.c,1162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
types,arch/x86/events/intel/uncore.c,1313,uncore_msr_pmus_register,1311-1322,"(0;0;0)   %types.09 = phi %struct.intel_uncore_type** [ %incdec.ptr, %for.cond ], [ %0, %entry ]","(0;1316;9)   %1 = load %struct.intel_uncore_type*, %struct.intel_uncore_type** %0, align 8, !dbg !10377412",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uncore_msr_uncores,arch/x86/events/intel/uncore.c,1313,uncore_msr_pmus_register,1311-1322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
addr,arch/x86/events/intel/uncore_snb.c,414,snb_uncore_imc_init_box,410-429,"(0;425;7)   %4 = and i32 %2, -4096, !dbg !10377422",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pci_dword,arch/x86/events/intel/uncore_snb.c,415,snb_uncore_imc_init_box,410-429,"(0;422;28)   %3 = load i32, i32* %pci_dword, align 4, !dbg !10377419","(0;421;2)   %call1 = call i32 bitcast (i32 (%struct.pci_dev.285794*, i32, i32*)* @pci_read_config_dword to i32 (%struct.pci_dev*, i32, i32*)*)(%struct.pci_dev* %0, i32 76, i32* nonnull %pci_dword) #97, !dbg !10377418","(0;418;9)   %2 = load i32, i32* %pci_dword, align 4, !dbg !10377417","(0;417;2)   %call = call i32 bitcast (i32 (%struct.pci_dev.285794*, i32, i32*)* @pci_read_config_dword to i32 (%struct.pci_dev*, i32, i32*)*)(%struct.pci_dev* %0, i32 72, i32* nonnull %pci_dword) #97, !dbg !10377416","(0;415;2)   %1 = bitcast i32* %pci_dword to i8*, !dbg !10377415",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
config,arch/x86/events/intel/uncore_snbep.c,1304,snbep_pci2phy_map_init,1298-1353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
val,include/linux/pci.h,1087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
config,arch/x86/events/intel/uncore_snbep.c,472,snbep_uncore_pci_disable_box,468-478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
val,include/linux/pci.h,1087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
config,arch/x86/events/intel/uncore_snbep.c,484,snbep_uncore_pci_enable_box,480-490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
val,include/linux/pci.h,1087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
count,arch/x86/events/intel/uncore_snbep.c,512,snbep_uncore_pci_read_counter,508-517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
val,include/linux/pci.h,1087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
count,arch/x86/events/intel/uncore_snbep.c,1758,ivbep_uncore_irp_read_counter,1754-1763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
val,include/linux/pci.h,1087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
capid4,arch/x86/events/intel/uncore_snbep.c,2767,hswep_uncore_cpu_init,2758-2776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
val,include/linux/pci.h,1087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
init,arch/x86/events/intel/uncore_snbep.c,2670,hswep_uncore_sbox_msr_init_box,2665-2679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SNBEP_PMON_BOX_CTL_INT,arch/x86/events/intel/uncore_snbep.c,2670,hswep_uncore_sbox_msr_init_box,2665-2679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
count,arch/x86/events/intel/uncore_snbep.c,2815,hswep_uncore_irp_read_counter,2811-2820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
val,include/linux/pci.h,1087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
capid4,arch/x86/events/intel/uncore_snbep.c,3146,bdx_uncore_cpu_init,3132-3154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
val,include/linux/pci.h,1087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
val,arch/x86/events/intel/uncore_snbep.c,3770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
val,include/linux/pci.h,1087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pci_dword,arch/x86/events/intel/uncore_snbep.c,4412,snr_uncore_mmio_init_box,4407-4430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
val,include/linux/pci.h,1087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base,arch/x86/realmode/init.c,44,setup_real_mode,39-112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
real_mode_header,arch/x86/realmode/init.c,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg,arch/x86/realmode/init.c,73,setup_real_mode,39-112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base,arch/x86/realmode/init.c,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptr,arch/x86/realmode/init.c,80,setup_real_mode,39-112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base,arch/x86/realmode/init.c,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trampoline_pgd,arch/x86/realmode/init.c,49,setup_real_mode,39-112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
real_mode_header,arch/x86/realmode/init.c,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rel,arch/x86/realmode/init.c,42,setup_real_mode,39-112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
real_mode_relocs,arch/x86/realmode/init.c,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp,arch/x86/kernel/time.c,40,profile_pc,32-53,"(0;46;7)   %4 = load i64, i64* %3, align 8, !dbg !10377462","(0;48;7)   %arrayidx8 = getelementptr i64, i64* %3, i64 1, !dbg !10377466",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
regs,arch/x86/kernel/time.c,32,profile_pc,32-53,"(0;131;18)   %cs.i = getelementptr inbounds %struct.pt_regs, %struct.pt_regs* %regs, i64 0, i32 17, !dbg !10377453","(0;174;15)   %ip.i = getelementptr inbounds %struct.pt_regs, %struct.pt_regs* %regs, i64 0, i32 16, !dbg !10377445","(0;40;46)   %sp4 = getelementptr inbounds %struct.pt_regs, %struct.pt_regs* %regs, i64 0, i32 19, !dbg !10377459",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ret,arch/x86/kernel/setup.c,257,extend_brk,254-270,"(0;268;2)   tail call void @llvm.memset.p0i8.i64(i8* align 1 %3, i8 0, i64 %size, i1 false), !dbg !10377464","(0;270;2)   ret i8* %3, !dbg !10377465",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_brk_end,arch/x86/kernel/setup.c,265,extend_brk,254-270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmdline_p,arch/x86/kernel/setup.c,837,setup_arch,837-1302,"(0;973;13)   store i8* getelementptr inbounds ([2048 x i8], [2048 x i8]* @command_line, i64 0, i64 0), i8** %cmdline_p, align 8, !dbg !10377531",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
command_line,arch/x86/kernel/setup.c,973,setup_arch,837-1302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ideal_nop,arch/x86/kernel/jump_label.c,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ideal_nops,arch/x86/kernel/jump_label.c,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
expect,arch/x86/kernel/jump_label.c,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ideal_nop,arch/x86/kernel/jump_label.c,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*kobjp,arch/x86/kernel/ksysfs.c,230,create_setup_data_node,209-236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kobj,arch/x86/kernel/ksysfs.c,214,create_setup_data_node,209-236,"(0;234;2)   call void bitcast (void (%struct.kobject.855436*)* @kobject_put to void (%struct.kobject*)*)(%struct.kobject* nonnull %call2) #98, !dbg !10377441","(0;227;8)   %call7 = call i32 @sysfs_create_group(%struct.kobject* nonnull %call2, %struct.attribute_group* nonnull @setup_data_attr_group) #98, !dbg !10377434","(0;230;9)   store %struct.kobject* %call2, %struct.kobject** %kobjp, align 8, !dbg !10377438","(0;219;7)   %tobool.not = icmp eq %struct.kobject* %call2, null, !dbg !10377425",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data_attr,arch/x86/kernel/ksysfs.c,226,create_setup_data_node,209-236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
size,arch/x86/kernel/ksysfs.c,213,create_setup_data_node,209-236,"(0;226;19)   %2 = load i64, i64* %size, align 8, !dbg !10377432","(0;222;8)   %call3 = call fastcc i32 @get_setup_data_size(i32 %nr, i64* nonnull %size) #99, !dbg !10377428","(0;213;2)   %0 = bitcast i64* %size to i8*, !dbg !10377420",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*size,arch/x86/kernel/ksysfs.c,103,get_setup_data_size,92-113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
